"","X1","app_name","begin_time","end_time","rpm","duration","swapFreeMB","minFreeMemMB","minDiskFreePct","cpuUserPct","cpuSystemPct","cpuStealPct","cpuIOWaitPct","loadAverage","diskReadPct","diskWritePct","receiveBytes","transmitBytes","transmitErrors","event_count.kernel","event_count.sessions","event_count.services","apdex_s","apdex_t","apdex_f","apdex_score","cpm.db","duration.db","cpm.external","duration.external","length","error_pct","bg_pct","cpm.Other","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.BatchStatement/execute.x","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.SelectStatement/execute.x","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.UpdateStatement/execute.x","cpm.OtherTransaction/NettyDispatcher/NettyDispatcher.x","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.UseStatement/execute.x","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.BatchStatement/execute.y","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.SelectStatement/execute.y","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.UpdateStatement/execute.y","cpm.OtherTransaction/NettyDispatcher/NettyDispatcher.y","duration.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.BatchStatement/execute","duration.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.SelectStatement/execute","duration.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.UpdateStatement/execute","duration.OtherTransaction/NettyDispatcher/NettyDispatcher","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.UseStatement/execute.y","duration.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.UseStatement/execute","queue_duration","deploys","stl_rpm","stl_duration","stl_apdex_score","stl_error_pct"
"1830",1830,"BST-Cassandra",2017-10-10 09:50:00,2017-10-10 10:00:00,4612418,0.000194210447469202,0,59717.148672,66.9850311279297,10.0479274749756,2.25079569816589,0,0.283281601965427,3.2654333114624,0.98692315518856,7.88958086967468,1440204.74038462,0,0,0,0,0,4553724,48210,10484,0.990000009536743,0,0,0,0,0,0,100,461241.8,16.7,353.2,201600.1,259271.8,0,16.7,353.2,201600.1,259271.8,0.124127263473054,0.00180073760305776,0.000413474707615721,1.35475132478735e-05,0,0,0,0,-105613.213849213,-4.99049129318638e-06,1.11022302462516e-16,0
"1831",1831,"BST-Cassandra",2017-10-10 10:00:00,2017-10-10 10:10:00,4645227,0.000190530368835581,0,59708.125184,67.1052932739258,9.18641090393066,2.26457581520081,0,0.251704704761505,2.67911672592163,0.97423974275589,7.9256537437439,1427781.92307692,0,0,0,0,0,4588143,48104,8980,0.990000009536743,0,0,0,0,0,0,100,464522.7,0,489.9,204230.3,259802.5,0,0,489.9,204230.3,259802.5,0,0.00188344655296999,0.000411744316775229,1.34421938160718e-05,0,0,0,0,-92757.3687401712,-2.06627043234232e-06,1.11022302462516e-16,0
"1832",1832,"BST-Cassandra",2017-10-10 10:10:00,2017-10-10 10:20:00,4656134,0.000198543771458682,0,59697.045504,67.064323425293,9.5740348815918,2.34527947902679,0,0.24401358217001,3.07914996147156,0.943692600727081,7.84567365646362,1456700.12019231,0,0,0,0,0,4600580,44541,11013,0.990000009536743,0,0,0,0,0,0,100,465613.4,6,419.7,205914,259273.7,0,6,419.7,205914,259273.7,0.070714476,0.0020116314548487,0.000426147386889187,1.32152195776124e-05,0,0,0,0,-24550.8151333425,4.85281493793347e-06,0,0
"1833",1833,"BST-Cassandra",2017-10-10 10:20:00,2017-10-10 10:30:00,4637769,0.000201122679519614,0,59649.470464,67.0382232666016,9.28605432510376,2.27570335865021,0,0.216280595958233,3.55183329582214,0.872805160284042,7.60310621261597,1468196.14423077,0,0,0,0,0,4578635,48821,10313,0.990000009536743,0,0,0,0,0,0,100,463776.9,23,529.7,204796.8,258427.4,0,23,529.7,204796.8,258427.4,0.0926008997695652,0.00214601491938833,0.000420838778695761,1.47935274549061e-05,0,0,0,0,-19848.1732736286,1.37504586673968e-06,0,0
"1834",1834,"BST-Cassandra",2017-10-10 10:30:00,2017-10-10 10:40:00,4721360,0.000193655058125413,0,59625.074688,66.9667587280273,9.47624349594116,2.34276580810547,0,0.278468352556229,3.13528339862823,0.960272473096847,8.21939935684204,1461612.8125,0,0,0,0,0,4660121,51459,9780,0.990000009536743,0,0,0,0,0,0,100,472136,17.7,456.6,207688.7,263973,0,17.7,456.6,207688.7,263973,0.049607351779661,0.00233272985632939,0.000413173273364897,1.39291894409656e-05,0,0,0,0,48398.7357133459,-3.61496058139002e-07,-1.11022302462516e-16,0
"1835",1835,"BST-Cassandra",2017-10-10 10:40:00,2017-10-10 10:50:00,4728162,0.000198474865477748,0,59610.202112,67.1076965332031,9.08585519790649,2.28017134666443,0,0.234647504985332,3.22688331604004,0.877636712789535,7.91830348968506,1459518.04807692,0,0,0,0,0,4665453,51363,11346,0.990000009536743,0,0,0,0,0,0,100,472816.2,17.5,485.7,210354.9,261958.1,0,17.5,485.7,210354.9,261958.1,0.0191656631428571,0.00219798962178299,0.000422591866076331,1.35323141261904e-05,0,0,0,0,36799.8056027573,1.31409252625308e-06,0,0
"1836",1836,"BST-Cassandra",2017-10-10 10:50:00,2017-10-10 11:00:00,4659199,0.000189311467406951,0,59730.956288,67.0873336791992,9.30849208831787,2.30164964199066,0,0.218947081267834,3.16624994277954,0.862124264240265,7.60962419509888,1471982.86538462,0,0,0,3,0,4602708,47778,8713,0.990000009536743,0,0,0,0,0,0,100,465919.9,11.9,495.1,207376.1,258036.8,0,11.9,495.1,207376.1,258036.8,0.00188398138655462,0.00177669174126439,0.000404033921140382,1.36218619580618e-05,0,0,0,0,-51892.2627441799,-3.94815988460215e-06,0,0
"1837",1837,"BST-Cassandra",2017-10-10 11:00:00,2017-10-10 11:10:00,4679843,0.000193215012185024,0,59671.146496,67.0019912719727,9.77319717407227,2.40623466968536,0,0.259110482037067,3.12086660861969,1.09063239097595,8.26424789428711,1454281.21634615,0,0,0,0,0,4625014,45266,9563,0.990000009536743,0,0,0,0,0,0,100,467984.3,29.4,409.4,206467.4,261078.1,0,29.4,409.4,206467.4,261078.1,0.0425063934115646,0.00208290428773815,0.00041060044406623,1.35727857679369e-05,0,0,0,0,14701.8231253279,-3.28160019048897e-06,1.11022302462516e-16,0
"1838",1838,"BST-Cassandra",2017-10-10 11:10:00,2017-10-10 11:20:00,4724925,0.000190170441190495,0,59662.80704,66.9504318237305,10.016104221344,2.32740497589111,0,0.283007816970348,3.0223167181015,1.07205709218979,8.13541574478149,1467960.64423077,0,0,0,3,0,4666652,48749,9524,0.990000009536743,0,0,0,0,0,0,100,472492.5,23.8,396.4,209062.5,263009.8,0,23.8,396.4,209062.5,263009.8,0.00158414294957983,0.00213591815338042,0.000408839795014409,1.32947782964741e-05,0,0,0,0,29750.9637255762,-8.15051361259495e-06,0,0
"1839",1839,"BST-Cassandra",2017-10-10 11:20:00,2017-10-10 11:30:00,4638029,0.000199623134098342,0,59707.785216,67.0794296264648,10.4411022186279,2.33278448581696,0,0.352027799189091,3.32629995346069,1.2243972837925,9.17987108230591,1467757.94230769,0,0,0,0,0,4574754,52357,10918,0.990000009536743,0,0,0,0,0,0,100,463802.9,34.7,458,205042.2,258268,0,34.7,458,205042.2,258268,0.0681245758126801,0.00208381345938865,0.000417602751095628,1.40988908656899e-05,0,0,0,0,-74197.0772708971,1.67137917599623e-07,0,0
"1840",1840,"BST-Cassandra",2017-10-10 11:30:00,2017-10-10 11:40:00,4727440,0.000210113509565854,0,59653.476352,67.0918807983398,9.83837690353394,2.34271330833435,0,0.313193295896053,2.94261665344238,1.03868745565414,8.51252307891846,1449676.15384615,0,0,0,0,0,4667679,48105,11656,0.990000009536743,0,0,0,0,0,0,100,472744,28.7,473.9,207678.1,264563.3,0,28.7,473.9,207678.1,264563.3,0.126591439961672,0.00209071848575649,0.000439204801883781,1.32018174206324e-05,0,0,0,0,24821.771790009,1.03772084242746e-05,-1.11022302462516e-16,0
"1841",1841,"BST-Cassandra",2017-10-10 11:40:00,2017-10-10 11:50:00,4683106,0.000195810698912645,0,59651.772416,67.0328216552734,9.55923109054566,2.30803236961365,0,0.260424941778183,3.08359999656677,0.957988178730011,7.34688291549683,1461076.22115385,0,0,0,0,0,4625277,46883,10946,0.990000009536743,0,0,0,0,0,0,100,468310.6,5.8,440.2,206443.8,261420.8,0,5.8,440.2,206443.8,261420.8,0.12138419,0.00189310798318946,0.00041923718862131,1.3824198907279e-05,0,0,0,0,-9947.15826709289,1.23373434080947e-06,-1.11022302462516e-16,0
"1842",1842,"BST-Cassandra",2017-10-10 11:50:00,2017-10-10 12:00:00,4772394,0.000201884187403219,0,59634.475008,66.9845352172852,9.70618162155151,2.34745132923126,0,0.26114289611578,3.35881667137146,1.03471727967262,8.39129981994629,1480392.79807692,0,0,0,0,0,4705773,55180,11441,0.990000009536743,0,0,0,0,0,0,100,477239.4,24.8,327.4,212448.4,264438.8,0,24.8,327.4,212448.4,264438.8,0.0615023236290323,0.00398784238118509,0.000421783466762282,1.47822051230757e-05,0,0,0,0,72371.1482875869,2.87599502608388e-06,-1.11022302462516e-16,0
"1843",1843,"BST-Cassandra",2017-10-10 12:00:00,2017-10-10 12:10:00,4952916,0.000198134058206923,0,59572.297728,67.0992813110352,9.20240726470947,2.33987982273102,0,0.21614550948143,2.76254999637604,0.90237073302269,7.23106899261475,1491200.26442308,0,0,0,0,0,4878732,64120,10064,0.990000009536743,0,0,0,0,0,0,100,495291.6,42.5,424.7,223359.8,271464.6,0,42.5,424.7,223359.8,271464.6,0.0176427930305882,0.00192235788297622,0.000415958833015162,1.34802433046519e-05,0,0,0,0,212075.193321984,2.42498706655965e-06,-1.11022302462516e-16,0
"1844",1844,"BST-Cassandra",2017-10-10 12:10:00,2017-10-10 12:20:00,4694875,0.000193561340016081,0,59744.088064,67.1031951904297,9.04372358322144,2.30092129707336,0,0.221600583195686,2.67356667518616,0.831620728969574,7.35713586807251,1467306.32692308,0,0,0,0,0,4635017,51034,8824,0.990000009536743,0,0,0,0,0,0,100,469487.5,23.8,390,208582.4,260491.3,0,23.8,390,208582.4,260491.3,0.099909931315126,0.00220615407923077,0.000403684499283736,1.31862041503881e-05,0,0,0,0,35016.9237391641,-2.0574131991327e-06,0,0
"1845",1845,"BST-Cassandra",2017-10-10 12:20:00,2017-10-10 12:30:00,4613038,0.000197709780703085,0,59700.834304,67.040397644043,9.44687576293945,2.25328063964844,0,0.214485177397728,2.80120000839233,0.93785303235054,7.55079498291016,1433193.94230769,0,0,0,0,0,4555678,46825,10535,0.990000009536743,0,0,0,0,0,0,100,461303.8,29.1,492.4,205716.3,255066,0,29.1,492.4,205716.3,255066,0.0275286247869416,0.00198472032940699,0.000416111110261073,1.49964161126924e-05,0,0,0,0,36972.7516137846,-3.39447255278817e-06,0,0
"1846",1846,"BST-Cassandra",2017-10-10 12:30:00,2017-10-10 12:40:00,4592073,0.000195650703300013,0,59704.17664,66.9392929077148,9.90086278915405,2.29285204410553,0,0.291118682920933,3.6449499130249,1.10428532958031,8.01091327667236,1427909.30769231,0,0,0,0,0,4535209,46579,10285,0.990000009536743,0,0,0,0,0,0,100,459207.3,11.6,391,203382.5,255422.2,0,11.6,391,203382.5,255422.2,0.00403087686206896,0.00237626718746803,0.000419895658809878,1.3581136391825e-05,0,0,0,0,-50277.1609061435,-4.02038813683632e-06,1.11022302462516e-16,0
"1847",1847,"BST-Cassandra",2017-10-10 12:40:00,2017-10-10 12:50:00,4601933,0.000194933684015826,0,59701.219328,66.9945755004883,10.3290843963623,2.30061459541321,0,0.341960090398788,4.20533328056335,1.09025448560715,8.14498319625855,1441655.80288462,0,0,0,0,0,4546799,45307,9827,0.990000009536743,0,0,0,0,0,0,100,460193.3,11.9,474.1,204480.4,255226.9,0,11.9,474.1,204480.4,255226.9,0.0863285516386555,0.00189593023665893,0.000411212228321639,1.44818751730323e-05,0,0,0,0,-28210.1423073849,-4.81586266452188e-06,1.11022302462516e-16,0
"1848",1848,"BST-Cassandra",2017-10-10 12:50:00,2017-10-10 13:00:00,4593573,0.00019785301913652,0,59686.731776,67.0882949829102,9.8717866897583,2.27114379405975,0,0.271108810603619,3.47008335590363,1.09736306667328,8.20363054275513,1446042.03365385,0,0,0,0,0,4535675,47817,10081,0.990000009536743,0,0,0,0,0,0,100,459357.3,28.8,411.5,202363.6,256553.4,0,28.8,411.5,202363.6,256553.4,0.0405825862152778,0.00174787691202916,0.000423167845937214,1.31100586739447e-05,0,0,0,0,-10994.7409295496,1.97361607994862e-07,0,0
"1849",1849,"BST-Cassandra",2017-10-10 13:00:00,2017-10-10 13:10:00,4570263,0.000201555300903033,0,59647.086592,67.0277252197266,9.4035062789917,2.33372511863708,0,0.274390031397343,3.18123333454132,1.09345746040344,8.29780292510986,1437260.86538462,0,0,0,0,0,4515443,44978,9842,0.990000009536743,0,0,0,0,0,0,100,457026.3,39.6,603.9,202156.4,254226.4,0,39.6,603.9,202156.4,254226.4,0.0777387562929293,0.00230346871087928,0.000416734197223536,1.33781104000214e-05,0,0,0,0,9468.34190642647,2.20480981045132e-06,0,0
"1850",1850,"BST-Cassandra",2017-10-10 13:10:00,2017-10-10 13:20:00,4613029,0.000209142055693992,0,59607.773184,67.0079574584961,8.82151689529419,2.26207013130188,0,0.209899763762951,2.96831665039063,0.850194692611694,7.464231300354,1433042.44230769,0,0,0,0,0,4552020,48491,12518,0.990000009536743,0,0,0,0,0,0,100,461302.9,46.4,438.5,203184.6,257633.4,0,46.4,438.5,203184.6,257633.4,0.0743987765021552,0.00185664342827822,0.000435103787088195,1.4769849299819e-05,0,0,0,0,62609.4240423786,9.62770268124509e-06,0,0
"1851",1851,"BST-Cassandra",2017-10-10 13:20:00,2017-10-10 13:30:00,4545628,0.000207548483980211,0,59607.883776,67.0305938720703,9.27766056060791,2.28206071853638,0,0.202479940652847,2.98373332023621,0.770427268743515,7.23777332305908,1431013.95673077,0,0,0,0,0,4486392,48295,10941,0.990000009536743,0,0,0,0,0,0,100,454562.8,39.5,464.3,203343.8,250715.2,0,39.5,464.3,203343.8,250715.2,0.101621795258228,0.00204371413547275,0.000422202303752069,1.40743034897764e-05,0,0,0,0,38806.7088098712,6.84065106283123e-06,0,0
"1852",1852,"BST-Cassandra",2017-10-10 13:30:00,2017-10-10 13:40:00,4499548,0.000200572056965055,0,59725.258752,67.1095504760742,9.1688928604126,2.25961606502533,0,0.213845063745976,2.78848328590393,0.809797263145447,7.40945291519165,1419840.31730769,0,0,0,0,0,4442850,46564,10134,0.990000009536743,0,0,0,0,0,0,100,449954.8,28.7,447.9,197635.1,251843.1,0,28.7,447.9,197635.1,251843.1,0.146062033536585,0.00180181140187542,0.000413215535428171,1.42289164245516e-05,0,0,0,0,26103.8396452954,-2.26983150267867e-06,0,0
"1853",1853,"BST-Cassandra",2017-10-10 13:40:00,2017-10-10 13:50:00,4493881,0.000196565728995272,0,59731.013632,67.0646057128906,8.94773139953613,2.25137751102447,0,0.211771339178085,2.8643000125885,0.819264769554138,7.41471290588379,1400268.56730769,0,0,0,0,0,4442706,41895,9280,0.990000009536743,0,0,0,0,0,0,100,449388.1,33.8,310.8,198126.8,250916.7,0,33.8,310.8,198126.8,250916.7,0.060961186,0.00221586363706564,0.000414954688796266,1.34366358911145e-05,0,0,0,0,57038.3032101095,9.29203108545815e-08,0,0
"1854",1854,"BST-Cassandra",2017-10-10 13:50:00,2017-10-10 14:00:00,4464741,0.000199392936083862,0,59685.896192,67.0142822265625,9.29571104049683,2.2613715171814,0,0.212957870960236,3.55231673717499,0.916165423393249,7.77183198928833,1405738.94711538,0,0,0,0,0,4410848,43470,10423,0.990000009536743,0,0,0,0,0,0,100,446474.1,32.9,442.5,197532.3,248466.4,0,32.9,442.5,197532.3,248466.4,0.114038757650456,0.00193499021898305,0.000410488248223708,1.34061812430172e-05,0,0,0,0,38370.7293856246,-5.84100273497384e-07,1.11022302462516e-16,0
"1855",1855,"BST-Cassandra",2017-10-10 14:00:00,2017-10-10 14:10:00,4415696,0.000196317552052496,0,59722.928128,66.9545745849609,9.02511978149414,2.1747406244278,0,0.200263650715351,3.10708332061768,0.818481552600861,6.88952198028564,1391024.52403846,0,0,0,0,0,4364746,40456,10494,0.990000009536743,0,0,0,0,0,0,100,441569.6,34.2,476.6,193116.4,247942.4,0,34.2,476.6,193116.4,247942.4,0.0453647315818713,0.00215356147146454,0.000416697237538604,1.46765188688986e-05,0,0,0,0,-2223.2719620904,-2.2259463667097e-06,1.11022302462516e-16,0
"1856",1856,"BST-Cassandra",2017-10-10 14:10:00,2017-10-10 14:20:00,4353748,0.000191140728871078,0,59678.547968,67.1282958984375,9.39737377166748,2.22200510501862,0,0.247202022373676,2.90853333473206,0.976272538304329,7.54736433029175,1372523.53846154,0,0,0,0,0,4299497,45979,8272,0.990000009536743,0,0,0,0,0,0,100,435374.8,28,447.4,191429.7,243469.7,0,28,447.4,191429.7,243469.7,0.0408731452071429,0.00166364225860528,0.000406790971839793,1.41998010011102e-05,0,0,0,0,28348.2057782356,-5.12684090583606e-06,0,0
"1857",1857,"BST-Cassandra",2017-10-10 14:20:00,2017-10-10 14:30:00,4085650,0.000196921358764701,0,59657.539584,67.0995864868164,9.32627105712891,2.1833220243454,0,0.237360583245754,2.97498331069946,0.989199250936508,7.80355358123779,1372463.77884615,0,0,0,0,0,4034689,41502,9459,0.990000009536743,0,0,0,0,0,0,100,408565,16.1,444.5,181635.2,226469.2,0,16.1,444.5,181635.2,226469.2,0.0932495739254658,0.00255755251653543,0.000411402063694702,1.3652755387046e-05,0,0,0,0,-113706.785461644,-1.64910441129623e-06,0,0
"1858",1858,"BST-Cassandra",2017-10-10 14:30:00,2017-10-10 14:40:00,4295145,0.000203486179452382,0,59653.95968,67.0465393066406,8.44109029769897,2.19764766693115,0,0.19168870896101,3.11713325977325,0.853214716911316,7.00163021087647,1329022.76442308,0,0,0,0,0,4243639,41800,9706,0.990000009536743,0,0,0,0,0,0,100,429514.5,21.5,399.2,190504.5,238589.3,0,21.5,399.2,190504.5,238589.3,0.0596750210790698,0.00203523268912826,0.000430853354370107,1.35181415683771e-05,0,0,0,0,47909.2345667221,3.4998602518604e-06,-1.11022302462516e-16,0
"1859",1859,"BST-Cassandra",2017-10-10 14:40:00,2017-10-10 14:50:00,4239215,0.000200008052778875,0,59613.011968,66.9799346923828,8.46555938720703,2.15925490856171,0,0.18545455634594,2.43296668529511,0.755033189058304,6.62803287506104,1334747.48557692,0,0,0,0,0,4192153,38271,8791,0.990000009536743,0,0,0,0,0,0,100,423921.5,31,364.1,189133.4,234393,0,31,364.1,189133.4,234393,0.0601221530387097,0.00186236236967866,0.000418499628088429,1.31982751362029e-05,0,0,0,0,32627.0550526418,3.27111627907302e-06,0,0
"1860",1860,"BST-Cassandra",2017-10-10 14:50:00,2017-10-10 15:00:00,4192910,0.000197654426799287,0,59568.72192,67.0569915771484,8.79597816467285,2.18195719718933,0,0.200163006782532,3.02438335418701,0.830117893218994,7.16197967529297,1329209.98076923,0,0,0,0,0,4139925,43905,9080,0.990000009536743,0,0,0,0,0,0,100,419291,25.6,508.7,186406.4,232350.3,0,25.6,508.7,186406.4,232350.3,0.0736927423007813,0.00243797505268331,0.000410662634092499,1.3763041920755e-05,0,0,0,0,46693.1876505911,-7.84811475064456e-07,0,0
"1861",1861,"BST-Cassandra",2017-10-10 15:00:00,2017-10-10 15:10:00,4097348,0.000196200173151512,0,59720.196096,67.0966720581055,9.42097415924072,2.15976912975311,0,0.205672121047974,3.19641671180725,0.888346344232559,7.03560132980347,1352845.36538462,0,0,0,0,0,4047181,41135,9032,0.990000009536743,0,0,0,0,0,0,100,409734.8,46.1,407,180216.3,229065.4,0,46.1,407,180216.3,229065.4,0.0335572895878525,0.00185623796805897,0.00041514500957627,1.42826512162029e-05,0,0,0,0,-6758.12190570496,-2.01533599873376e-06,1.11022302462516e-16,0
"1862",1862,"BST-Cassandra",2017-10-10 15:10:00,2017-10-10 15:20:00,4042234,0.000198114034798827,0,59729.215488,67.0496444702148,8.50010108947754,2.07940647602081,0,0.189720465242863,2.65959997177124,0.797150766849518,6.98338899612427,1272172.91826923,0,0,0,0,0,3994089,40496,7649,0.990000009536743,0,0,0,0,0,0,100,404223.4,30.8,408.6,180154.4,223629.6,0,30.8,408.6,180154.4,223629.6,0.0915052379837662,0.00199843395276554,0.000406072308301657,1.47194031219481e-05,0,0,0,0,-30924.6296775085,-6.62262822350812e-07,-3.33066907387547e-15,0
"1863",1863,"BST-Cassandra",2017-10-10 15:20:00,2017-10-10 15:30:00,4030084,0.000194455889958869,0,59686.146048,67.0031051635742,8.75648279190063,2.12685844898224,0,0.19890655875206,2.66205153465271,0.858848977088928,6.90018796920776,1283192.04326923,0,0,0,0,0,3983892,38403,7789,0.990000009536743,0,0,0,0,0,0,100,403008.4,10.2,347.1,178432.1,224219,0,10.2,347.1,178432.1,224219,0.041354240745098,0.002293580571017,0.000411953375510348,1.625079104224e-05,0,0,0,0,14276.8429454193,-3.28464960799312e-06,-6.88338275267597e-15,0
"1864",1864,"BST-Cassandra",2017-10-10 15:30:00,2017-10-10 15:40:00,3962121,0.000198761119806286,0,59690.070016,66.969856262207,8.55410137176514,2.07779431343079,0,0.180721585452557,2.70995736122131,0.821428680419922,6.98821210861206,1257550.06730769,0,0,0,0,0,3915250,37177,9694,0.990000009536743,0,0,0,0,0,0,100,396212.1,25.1,386.4,174246,221554.6,0,25.1,386.4,174246,221554.6,0.069258240749004,0.00223729108074534,0.000419921067474146,1.3446451742821e-05,0,0,0,0,-9210.23685720889,-1.2948160133921e-07,-1.04360964314765e-14,0
"1865",1865,"BST-Cassandra",2017-10-10 15:40:00,2017-10-10 15:50:00,3931651,0.000196365337396427,0,59668.238336,67.0834274291992,8.64786472320557,2.07145266532898,0,0.194551734626293,2.72781670093536,0.808477488160133,7.00386657714844,1246667.02884615,0,0,0,0,0,3888215,35736,7700,0.990000009536743,0,0,0,0,0,0,100,393165.1,40.3,401.7,171388.6,221334.5,0,40.3,401.7,171388.6,221334.5,0.0529750850719603,0.00198590744386358,0.000416062539504961,1.33869162159537e-05,0,0,0,0,-10476.1249568253,2.79934088644215e-06,-2.06945571790129e-13,0
"1866",1866,"BST-Cassandra",2017-10-10 15:50:00,2017-10-10 16:00:00,3870828,0.00019445723588674,0,59613.413376,67.0916900634766,8.77232389450073,2.08633620738983,0,0.204124159365892,3.20621664524078,0.896817982196808,6.94889969825745,1224581.53846154,0,0,0,0,0,3827743,35874,7211,0.990000009536743,0,0,0,0,0,0,100,387082.8,29.8,391,170431.3,216230.7,0,29.8,391,170431.3,216230.7,0.091376748557047,0.00188425305217391,0.000404357748871246,1.33934010836574e-05,0,0,0,0,-45342.4199817623,-4.81258580276899e-06,-4.03677091753707e-13,0
"1867",1867,"BST-Cassandra",2017-10-10 16:00:00,2017-10-10 16:10:00,3793427,0.000199708321769735,0,59600.068608,67.0382995605469,8.9515495300293,2.06654551029205,0,0.218178237974644,2.86473636627197,0.911593943834305,7.41922769546509,1218623.17788462,0,0,0,0,0,3745279,40561,7587,0.990000009536743,0,0,0,0,0,0,100,379342.7,28.2,438.6,169294.1,209581.8,0,28.2,438.6,169294.1,209581.8,0.0510842045212766,0.00195699277792978,0.000416665151510891,1.39326533425135e-05,0,0,0,0,-56644.0268821828,6.41059139502766e-07,-6.00297589414822e-13,0
"1868",1868,"BST-Cassandra",2017-10-10 16:10:00,2017-10-10 16:20:00,3788793,0.000198683490220236,0,59593.003008,67.0117340087891,7.81543836593628,2.02396922111511,0,0.180735860019922,2.26196854114532,0.80415216088295,6.33080563545227,1187152.62980769,0,0,0,0,0,3745492,34730,8571,0.990000009536743,0,0,0,0,0,0,100,378879.3,14.2,426.2,166931,211507.9,0,14.2,426.2,166931,211507.9,0.00218780529577465,0.00229811079328954,0.00042644758441991,1.45584081072149e-05,0,0,0,0,-24272.618359745,4.08784574962697e-07,-5.58386670235222e-12,0
"1869",1869,"BST-Cassandra",2017-10-10 16:20:00,2017-10-10 16:30:00,3745167,0.000199080852151853,0,59546.17344,66.9681701660156,7.98443078994751,2.00863431692123,0,0.16351480782032,2.45003333091736,0.677874538302422,5.9147479057312,1190109.47355769,0,0,0,0,0,3702998,34871,7298,0.990000009536743,0,0,0,0,0,0,100,374516.7,64.8,358.6,166379.1,207714.2,0,64.8,358.6,166379.1,207714.2,0.0385993780246914,0.00193170904545455,0.000410733418601255,1.4576262453891e-05,0,0,0,0,29873.1183029641,-6.5656548129184e-07,-1.05675468375921e-11,0
"1870",1870,"BST-Cassandra",2017-10-10 16:30:00,2017-10-10 16:40:00,3731410,0.000205484033983668,0,59627.065344,67.1218490600586,7.87840995788574,2.02461264133453,0,0.168173047155142,2.46828329563141,0.679833555221558,6.34827032089233,1166697.51923077,0,0,0,0,0,3685483,37590,8337,0.990000009536743,0,0,0,0,0,0,100,373141,28.1,450,166036.7,206626.2,0,28.1,450,166036.7,206626.2,0.077248364797153,0.00194649752822222,0.000423165067601922,1.62950468348157e-05,0,0,0,0,-33690.4585472774,4.47184542765026e-06,-1.55477852814556e-11,0
"1871",1871,"BST-Cassandra",2017-10-10 16:40:00,2017-10-10 16:50:00,3718635,0.000197347877423033,0,59738.796032,67.0938491821289,7.87139873504639,1.9904644370079,0,0.154419102519751,2.2470499753952,0.623104649782181,5.77048115730286,1175778.87980769,0,0,0,0,0,3675208,36559,6868,0.990000009536743,0,0,0,0,0,0,100,371863.5,27.7,388.6,164952.4,206494.8,0,27.7,388.6,164952.4,206494.8,0.0586057730685921,0.00210685576839938,0.000412116111006569,1.43578761368325e-05,0,0,0,0,-52820.4569591796,8.13832003310601e-08,-8.45005176941527e-11,0
