"","app_name","begin_time","end_time","rpm","duration","swapFreeMB","minFreeMemMB","minDiskFreePct","cpuUserPct","cpuSystemPct","cpuStealPct","cpuIOWaitPct","loadAverage","diskReadPct","diskWritePct","receiveBytes","transmitBytes","transmitErrors","event_count.kernel","event_count.sessions","event_count.services","apdex_s","apdex_t","apdex_f","apdex_score","cpm.db","duration.db","cpm.external","duration.external","length","error_pct","bg_pct","cpm.Other","cpm.OtherTransaction/Custom/com.newrelic.analytics.messaging.AnalyticEventPartitionService/runOneIteration.x","cpm.OtherTransaction/Custom/com.newrelic.bam.common.domaincondition.PersistentCache/loadAllDomainConditions.x","cpm.OtherTransaction/Custom/com.newrelic.bam.common.domaincondition.PersistentCache/loadRecentDomainConditions.x","cpm.OtherTransaction/Custom/com.nr.analytics.dirac_browser_consumer.services.EventConsumerService$EventConsumerTask/processOneMessage.x","cpm.OtherTransaction/Custom/com.nr.analytics.dirac_browser_consumer.services.TransformerService$TransformerTask/processBatch.x","cpm.OtherTransaction/ProducerEventHandler/big.producer/onEvent.x","cpm.OtherTransaction/ProducerEventHandler/small.producer/onEvent.x","cpm.OtherTransaction/Custom/com.newrelic.analytics.messaging.AnalyticEventPartitionService/runOneIteration.y","cpm.OtherTransaction/Custom/com.newrelic.bam.common.domaincondition.PersistentCache/loadAllDomainConditions.y","cpm.OtherTransaction/Custom/com.newrelic.bam.common.domaincondition.PersistentCache/loadRecentDomainConditions.y","cpm.OtherTransaction/Custom/com.nr.analytics.dirac_browser_consumer.services.EventConsumerService$EventConsumerTask/processOneMessage.y","cpm.OtherTransaction/Custom/com.nr.analytics.dirac_browser_consumer.services.TransformerService$TransformerTask/processBatch.y","cpm.OtherTransaction/ProducerEventHandler/big.producer/onEvent.y","cpm.OtherTransaction/ProducerEventHandler/small.producer/onEvent.y","duration.OtherTransaction/Custom/com.newrelic.analytics.messaging.AnalyticEventPartitionService/runOneIteration","duration.OtherTransaction/Custom/com.newrelic.bam.common.domaincondition.PersistentCache/loadAllDomainConditions","duration.OtherTransaction/Custom/com.newrelic.bam.common.domaincondition.PersistentCache/loadRecentDomainConditions","duration.OtherTransaction/Custom/com.nr.analytics.dirac_browser_consumer.services.EventConsumerService$EventConsumerTask/processOneMessage","duration.OtherTransaction/Custom/com.nr.analytics.dirac_browser_consumer.services.TransformerService$TransformerTask/processBatch","duration.OtherTransaction/ProducerEventHandler/big.producer/onEvent","duration.OtherTransaction/ProducerEventHandler/small.producer/onEvent","queue_duration","deploys"
"31","Dirac-Browser",2017-09-27 22:00:00,2017-09-27 22:10:00,4413642,0.000246903981945749,4294.9632,66305.339392,59.083625793457,13.8405409812927,0.86712087392807,0,4.97696504074459e-05,1.11886667807897,0,0.106994734704494,3449889.81166667,0,0,0,0,0,3620012,748971,44659,0.910000026226044,0,0,27.3,0.032385368996337,0,0,100,441364.2,11.8,0,12.3,142982.1,143720.5,3,154634.5,11.8,0,12.3,142982.1,143720.5,3,154634.5,0.00271919942372881,0,0.0705711297723577,7.62067408444834e-05,0.000246990620614317,0.004791007,0.000398787325388578,0,0
"32","Dirac-Browser",2017-09-27 22:10:00,2017-09-27 22:20:00,4336096,0.000247720073524894,4294.9632,66289.160192,59.0826644897461,13.6377500851949,0.862199238936106,0,4.1403900104342e-05,1.16206111510595,0,0.106316672762235,3274925.93166667,0,0,0,0,0,3553269,740267,42560,0.899999976158142,0,0,40.8,0.0330690132612137,0,0.000276746640295787,100,433609.6,14.9,0,17.3,140275.1,140702.5,7.1,152592.7,14.9,0,17.3,140275.1,140702.5,7.1,152592.7,0.00269923797315436,0,0.0694202914508671,7.73195285663671e-05,0.000244970187698868,0.00233512381690141,0.000398722288089797,0,0
"33","Dirac-Browser",2017-09-27 22:20:00,2017-09-27 22:30:00,4263617,0.00024806028593938,4294.9632,66271.735808,59.081672668457,13.478150177002,0.852981690565745,0,3.5349670361029e-05,1.21153888702393,1.7318134875192e-05,0.106157232820988,3251144.51333333,0,0,0,0,0,3497284,723278,43055,0.910000026226044,0,0,36.1,0.0343613479310345,0,0,100,426361.7,15.3,0,15.5,137753.1,138802.9,1.7,149773.2,15.3,0,15.5,137753.1,138802.9,1.7,149773.2,0.00343191918300654,0,0.0745523500903226,7.69381841040238e-05,0.000244673705369989,0.002381448,0.000400548253868516,0,0
"34","Dirac-Browser",2017-09-27 22:30:00,2017-09-27 22:40:00,4179106,0.000249681402091739,4294.9632,66267.521024,59.080638885498,13.409707291921,0.861840399106344,0,4.97617285873275e-05,1.04216111103694,0,0.107105668882529,3187745.73,0,0,0,0,0,3421772,714450,42884,0.899999976158142,0,0,50.3,0.0256057426255605,0,0.000765714006775612,100,417910.6,19.7,0,13.1,134719,134907.7,2.7,148248.4,19.7,0,13.1,134719,134907.7,2.7,148248.4,0.00295931622335025,0,0.0718858291832061,7.7190722396247e-05,0.000247619149518523,0.00520955988888889,0.000401526417724576,0,0
"35","Dirac-Browser",2017-09-27 22:40:00,2017-09-27 22:50:00,4129954,0.000251230613320875,4294.9632,66254.815232,59.0795288085938,13.3827905019124,0.863195590178172,0,4.97534500027541e-05,1.15497776667277,0,0.107255490620931,3196460.82833333,0,0,0,0,0,3393766,695065,41123,0.910000026226044,0,0,40.7,0.034589548877551,0,0.000363200171236774,100,412995.4,12.9,3.6,15.6,134108.9,133966.6,0,144887.8,12.9,3.6,15.6,134108.9,133966.6,0,144887.8,0.00285699696124031,0.413351245555556,0.0715251506089744,7.63261328636653e-05,0.000245292202862505,0,0.000400443649519145,0,0
"36","Dirac-Browser",2017-09-27 22:50:00,2017-09-27 23:00:00,4094943,0.000246903972563721,4294.9632,66237.39904,59.0785217285156,13.4304959932963,0.857472292582194,0,3.81353308815354e-05,1.03095554709435,4.27791179390624e-05,0.104962222278118,3408181.64333333,0,0,0,0,0,3364507,689502,40934,0.910000026226044,0,0,38.6,0.0231815834833333,0,0.000390725829394939,100,409494.3,16.6,0,10.9,132641.1,132353,1.1,144471.6,16.6,0,10.9,132641.1,132353,1.1,144471.6,0.00277715917469879,0,0.0715035816146789,7.58923555557064e-05,0.000244189184421207,0.006450374,0.000400684753755755,0,0
"37","Dirac-Browser",2017-09-27 23:00:00,2017-09-27 23:10:00,4053337,0.000246014964255378,4294.9632,66230.566912,59.0775375366211,13.5388933499654,0.871780204772949,0,4.9769092098965e-05,1.18971751928329,0,0.10618831217289,3255720.895,0,0,0,0,0,3341369,671123,40845,0.910000026226044,0,0,29.4,0.0340252449245283,0,0.000320723394082456,100,405333.7,10.4,0,11.6,130594.9,130903.3,3,143810.5,10.4,0,11.6,130594.9,130903.3,3,143810.5,0.00363866832692308,0,0.0723534170775862,7.48571256511548e-05,0.000242350491594941,0.0032238075,0.000398655901764475,0,0
"38","Dirac-Browser",2017-09-27 23:10:00,2017-09-27 23:20:00,4085435,0.00024683229368525,4294.9632,66214.436864,59.0765228271484,13.563557434082,0.868111725648244,0,3.34969304579621e-05,1.16257778803507,0,0.107966372867425,3386431.93,0,0,0,0,0,3366494,677416,41525,0.910000026226044,0,0,37.4,0.0334946696685714,0,0.000318203569509734,100,408543.5,14.8,0,15.3,131739.3,131882.2,2.5,144889.4,14.8,0,15.3,131739.3,131882.2,2.5,144889.4,0.00334561255405405,0,0.0723678532941176,7.46429298493312e-05,0.000243211428849382,0.00266948676,0.000398715479579597,0,0
"39","Dirac-Browser",2017-09-27 23:20:00,2017-09-27 23:30:00,4106368,0.000245886457831592,4294.9632,66183.45472,59.0754013061523,13.5525039990743,0.859318558375041,0,4.37295479059685e-05,1.20269999106725,2.84203088085633e-06,0.106208024422328,3203603.92666667,0,0,0,0,0,3383725,682547,40096,0.910000026226044,0,0,34.3,0.0391156831009174,0,0.000389638726972351,100,410636.8,10.4,0,16.2,132367.4,132565.7,4.6,145672.5,10.4,0,16.2,132367.4,132565.7,4.6,145672.5,0.0122998786634615,0,0.0709267774074074,7.44636273470658e-05,0.000239961509576761,0.00281485315217391,0.000398242119233898,0,0
"40","Dirac-Browser",2017-09-27 23:30:00,2017-09-27 23:40:00,4085678,0.00024714131478839,4294.9632,66202.464256,59.074390411377,13.7221013387044,0.874040571848551,0,4.69737329694908e-05,1.11194444696109,0,0.106805049379667,3303994.61666667,0,0,0,0,0,3371045,670997,43636,0.910000026226044,0,0,44.2,0.0296638505926829,0,0,100,408567.8,14.2,0,16.6,132019.7,131459.9,1.7,145055.7,14.2,0,16.6,132019.7,131459.9,1.7,145055.7,0.00273811190140845,0,0.0706058015301205,7.43886134576885e-05,0.000241339740091085,0.005676609,0.000401267478713349,0,0
"41","Dirac-Browser",2017-09-27 23:40:00,2017-09-27 23:50:00,4038048,0.000250618023979656,4294.9632,66285.11744,59.0733261108398,13.8334407806396,0.892217612266541,0,4.41915542372347e-05,1.08744999567668,0,0.107871812085311,3280664.10166667,0,0,0,0,0,3327541,667755,42752,0.910000026226044,0,0,43.7,0.0349304461381074,0,0.000371466609609395,100,403804.8,13.8,2.3,17.2,129749.7,130328,3,143690.8,13.8,2.3,17.2,129749.7,130328,3,143690.8,0.00320316982608696,0.426509437826087,0.068582722127907,7.38664983965281e-05,0.000243106840563041,0.00169487446666667,0.000401717394787975,0,0
"42","Dirac-Browser",2017-09-27 23:50:00,2017-09-28 00:00:00,4046337,0.000246479176556723,4294.9632,66273.255424,59.0725631713867,13.9366094907125,0.877015284697215,0,0.000427155514383533,1.0477388938268,0.00848101825201108,0.105191087722778,3280348.785,0,0,0,0,0,3340771,664335,41231,0.910000026226044,0,0,42.5,0.0282600731932115,0,0.000741411306077571,100,404633.7,14.2,0,13.2,130116.6,130469,6,144014.7,14.2,0,13.2,130116.6,130469,6,144014.7,0.00299605634507042,0,0.0761855336060606,7.41659626957667e-05,0.000240952981219293,0.00245393828333333,0.00039984631500326,0,0
"43","Dirac-Browser",2017-09-28 00:00:00,2017-09-28 00:10:00,4065133,0.000246945513080384,4294.9632,66272.411648,59.0724143981934,14.227873134613,0.893974554538727,0,4.4191102157735e-05,0.937311104933421,0,0.105248936017354,3557975.675,0,0,0,0,0,3360793,661061,43279,0.910000026226044,0,0,33.5,0.0339011248240741,0,0,100,406513.3,12.7,0,14,130989.1,130819.2,5.7,144672.6,12.7,0,14,130989.1,130819.2,5.7,144672.6,0.00288737368503937,0,0.0732049660714286,7.35479760575498e-05,0.000239934765207248,0.00415241654385965,0.000402836268030021,0,0
"44","Dirac-Browser",2017-09-28 00:10:00,2017-09-28 00:20:00,4098101,0.000245444892439693,4294.9632,66265.063424,59.0712432861328,14.2654954592387,0.902022465070089,0,5.48532249619408e-05,1.06623888413111,0,0.104788296918074,3358348.895,0,0,0,0,0,3395570,659097,43434,0.910000026226044,0,0,35.1,0.0293782467934132,0,0,100,409810.1,9.5,0,12.6,131779.4,131382.5,4,146622.1,9.5,0,12.6,131779.4,131382.5,4,146622.1,0.00665082766315789,0,0.0711679033492063,7.3017674858893e-05,0.000238914516109832,0.00408508855,0.000399654249399647,0,0
"45","Dirac-Browser",2017-09-28 00:20:00,2017-09-28 00:30:00,4122964,0.000244937464410798,4294.9632,66244.292608,59.070182800293,14.3528700192769,0.898977593580882,0,4.7017507313285e-05,1.34584370652835,0,0.104870225985845,3312232.735,0,0,0,0,0,3414678,665168,43118,0.910000026226044,0,0,30.7,0.0297227572677966,0,0,100,412296.4,12.9,0,11.9,132228.7,132925.9,7,147110,12.9,0,11.9,132228.7,132925.9,7,147110,0.00309335610077519,0,0.071683101815126,7.29825951816814e-05,0.000237841410284226,0.00338191168571429,0.00039973184019985,0,0
"46","Dirac-Browser",2017-09-28 00:30:00,2017-09-28 00:40:00,4146852,0.000246683430228038,4294.9632,66238.722048,59.0692939758301,14.4984611193339,0.907792588075002,0,2.49556556809694e-05,1.21676233609517,0,0.104836139082909,3402963.355,0,0,0,0,0,3428418,672795,45639,0.910000026226044,0,0,38.9,0.0292233831724138,0,0.000385834845323633,100,414685.2,16.8,0,12.6,132852,133102.1,5.5,148696.2,16.8,0,12.6,132852,133102.1,5.5,148696.2,0.00279409333928571,0,0.0742627045238095,7.27774937072833e-05,0.000239359386930785,0.00191250901818182,0.000401993630683904,0,0
"47","Dirac-Browser",2017-09-28 00:40:00,2017-09-28 00:50:00,4148724,0.000245331463929632,4294.9632,66226.52416,59.0681037902832,14.48161500295,0.89464997847875,0,4.418225507834e-05,1.12993333737055,0,0.104754966994127,3308400.43166667,0,0,0,0,0,3440242,663803,44679,0.910000026226044,0,0,31.8,0.036226424369637,0,0,100,414872.4,11.8,0,14,132985.5,133936.7,5.4,147919,11.8,0,14,132985.5,133936.7,5.4,147919,0.00313687897457627,0,0.0760206096,7.26335834944411e-05,0.000237272977449795,0.00246648487037037,0.000400407368186643,0,0
"48","Dirac-Browser",2017-09-28 00:50:00,2017-09-28 01:00:00,4161112,0.000246143845900327,4294.9632,66201.075712,59.0668792724609,14.576216284434,0.903522523244222,0,4.41863014809011e-05,1.34729998509089,0,0.106383277475834,3424421.70666667,0,0,0,0,0,3447614,668102,45396,0.910000026226044,0,0,41.5,0.0344475281836228,0,0,100,416111.2,16.5,0,17.3,133810.6,133815.6,3.5,148447.7,16.5,0,17.3,133810.6,133815.6,3.5,148447.7,0.0061410627030303,0,0.0745953575086705,7.20980860514787e-05,0.000238565286833523,0.00401981094285714,0.000400451265881519,0,0
"49","Dirac-Browser",2017-09-28 01:00:00,2017-09-28 01:10:00,4163463,0.000246070173623015,4294.9632,66185.314304,59.0658264160156,14.6804927190145,0.900761810938517,0,3.30363693744099e-05,1.09539444843928,0,0.106221738954385,3365960.11166667,0,0,0,0,0,3449719,667483,46261,0.910000026226044,0,0,42.7,0.037048490010582,0,0.000456350879063895,100,416346.3,12.5,0,17.9,133832.9,133839.2,0,148643.8,12.5,0,17.9,133832.9,133839.2,0,148643.8,0.00335375524,0,0.0737440645251397,7.25246691531006e-05,0.000237491192112625,0,0.000400935980371196,0,0
"50","Dirac-Browser",2017-09-28 01:10:00,2017-09-28 01:20:00,4192112,0.000245424476453158,4294.9632,66197.274624,59.0648803710938,14.5805979092916,0.909980257352193,0,4.97645957996914e-05,1.11567222277323,0,0.106222188969453,3434123.905,0,0,0,0,0,3469570,676929,45613,0.910000026226044,0,0,49,0.0266343435827815,0,0,100,419211.2,21.3,0,15.2,134658.3,133696.7,4.2,150815.5,21.3,0,15.2,134658.3,133696.7,4.2,150815.5,0.00514184478873239,0,0.0725920064736842,7.16167206722497e-05,0.000237245092178042,0.003703192,0.000399783472599302,0,0
"51","Dirac-Browser",2017-09-28 01:20:00,2017-09-28 01:30:00,4181176,0.000247119513364183,4294.9632,66249.109504,59.0639572143555,14.5045775095622,0.903728179136912,0,4.41916197208532e-05,1.16803890268008,0,0.111532941957315,3345128.875,0,0,0,0,0,3457289,677320,46567,0.910000026226044,0,0,42.3,0.0324816788944444,0,0.000861001785143701,100,418117.6,13.7,0,14.7,134439.9,134231.3,10.8,149407.2,13.7,0,14.7,134439.9,134231.3,10.8,149407.2,0.00302585186131387,0,0.0718011352721088,7.28381636656975e-05,0.000241380642958088,0.00426391353703704,0.000401512402195477,0,0
"52","Dirac-Browser",2017-09-28 01:30:00,2017-09-28 01:40:00,4249009,0.000244737033801058,4294.9632,66258.911232,59.0629081726074,14.7796564737956,0.909368614355723,0,3.58228067246576e-05,1.26434443394343,1.25842159225916e-05,0.104253214597702,3566185.98333333,0,0,0,0,0,3515491,687808,45710,0.910000026226044,0,0,48.5,0.0185328961561086,0,0,100,424900.9,23.8,0,10.6,136467.3,135749.6,2.5,152647.1,23.8,0,10.6,136467.3,135749.6,2.5,152647.1,0.00308707212605042,0,0.0685340823207547,7.19677189597801e-05,0.000238691788814111,0.00245599956,0.000399348282338151,0,0
"53","Dirac-Browser",2017-09-28 01:40:00,2017-09-28 01:50:00,4299345,0.000246189502726346,4294.9632,66250.776576,59.0617637634277,14.8389300982157,0.91661524772644,0,4.97815148264635e-05,1.21411111354828,7.57280261799072e-06,0.10462528715531,3417476.37666667,0,0,0,0,0,3560371,690099,48875,0.910000026226044,0,0,29.9,0.0235665866208178,0,0,100,429934.5,9.5,0,8.7,136909.1,138314.7,5.3,154687.2,9.5,0,8.7,136909.1,138314.7,5.3,154687.2,0.00328865058947368,0,0.0682934056091954,7.1896862741045e-05,0.000238390108851048,0.00427482111320755,0.000403272657590285,0,0
"54","Dirac-Browser",2017-09-28 01:50:00,2017-09-28 02:00:00,4342532,0.000245555224931676,4294.9632,66233.782272,59.0604858398438,14.9691505432129,0.916391730308533,0,4.16031400770104e-05,1.1812767624855,0,0.105113101998965,3520776.81,0,0,0,0,0,3597847,695598,49087,0.910000026226044,0,0,35.8,0.0272423805356037,0,0.000391476677661788,100,434253.2,16,0,9.6,138957.8,139011.2,7.5,156251.1,16,0,9.6,138957.8,139011.2,7.5,156251.1,0.0097253403375,0,0.0713043410416667,7.24280744549784e-05,0.000238059282561405,0.00362525341333333,0.000400691407988808,0,0
"55","Dirac-Browser",2017-09-28 02:00:00,2017-09-28 02:10:00,4324557,0.000248110832287099,4294.9632,66225.860608,59.0593643188477,15.34231300354,0.921000969409943,0,3.56240190740209e-05,1.22881353298823,0,0.104815073311329,3549179.98666667,0,0,0,0,0,3577981,694737,51839,0.910000026226044,0,0,38.3,0.034585159908078,0,0,100,432455.7,9.8,0,16.5,138661.6,138301,7.5,155459.3,9.8,0,16.5,138661.6,138301,7.5,155459.3,0.00259356667346939,0,0.0728159543757576,7.29019607901539e-05,0.000242063595180801,0.00400675602666667,0.000401736486527985,0,0
"56","Dirac-Browser",2017-09-28 02:10:00,2017-09-28 02:20:00,4417915,0.000246015801286806,4294.9632,66210.275328,59.0583419799805,15.3453666051229,0.934668521086375,0,5.84597093014357e-05,1.2225643157959,3.33400021190755e-06,0.10621866385142,3673349.66333333,0,0,0,0,0,3662302,704398,51215,0.910000026226044,0,0,25.4,0.0438942421653543,0,0,100,441791.5,10.7,0,14.7,141375.9,141984.9,7.6,158397.7,10.7,0,14.7,141375.9,141984.9,7.6,158397.7,0.00278415322429907,0,0.0753523875102041,7.22625238318554e-05,0.000240207700830159,0.00244718578947368,0.000399056141608748,0,0
"57","Dirac-Browser",2017-09-28 02:20:00,2017-09-28 02:30:00,4538686,0.000244460633414385,4294.9632,66208.813056,59.0573463439941,15.3559204101562,0.92614883184433,0,3.27894168246227e-05,1.21492980321248,0,0.10627402762572,3551105.04,0,0,0,0,0,3764809,721274,52603,0.910000026226044,0,0,30.5,0.0380807224426229,0,0,100,453868.6,9.1,0,14.6,145561.7,146376.3,0,161906.9,9.1,0,14.6,145561.7,146376.3,0,161906.9,0.00729673005494505,0,0.0756909404109589,7.17342509513148e-05,0.000236559683240388,0,0.00039969282835259,0,0
"58","Dirac-Browser",2017-09-28 02:30:00,2017-09-28 02:40:00,4624091,0.000245908035518765,4294.9632,66250.272768,59.0564155578613,15.6217386245728,0.931038705507914,0,4.4973800443889e-05,1.21614012320836,0,0.104379213849703,3584721.36166667,0,0,0,0,0,3839725,729850,54516,0.910000026226044,0,0,51.4,0.0322624914050104,0,0.000432517439643813,100,462409.1,10.6,0,20.9,148347.9,148538,4.5,165487.2,10.6,0,20.9,148347.9,148538,4.5,165487.2,0.00290593471698113,0,0.0706283384784689,7.2345824703956e-05,0.00023685453445381,0.00355679871111111,0.000400471592989065,0,0
"59","Dirac-Browser",2017-09-28 02:40:00,2017-09-28 02:50:00,4737301,0.00024478508013867,4294.9632,66244.804608,59.0555114746094,15.7099781036377,0.947227605183919,0,5.81386853203488e-05,1.13497779369354,2.96755999443121e-05,0.106153245270252,3659261.96,0,0,0,0,0,3933342,750176,53783,0.910000026226044,0,0,41.5,0.0283947863873418,0,0.000422181322233905,100,473730.1,15.2,1.2,13.9,151992.1,153068.8,3.9,168635,15.2,1.2,13.9,151992.1,153068.8,3.9,168635,0.00285125882894737,0.41516736,0.0722470854388489,7.20096135989962e-05,0.000236347388247638,0.00159870138461538,0.000399014128799478,0,0
"60","Dirac-Browser",2017-09-28 02:50:00,2017-09-28 03:00:00,4902666,0.000242957779858143,4294.9632,66225.717248,59.0543251037598,15.7195514678955,0.934721473852793,0,4.41836855316069e-05,1.23316666285197,0,0.103688268363476,3589515.36166667,0,0,0,0,0,4074590,771949,56127,0.910000026226044,0,0,33.1,0.0391181460362538,0,0,100,490266.6,14.6,0,16.9,157649.8,157949.4,5,174630.9,14.6,0,16.9,157649.8,157949.4,5,174630.9,0.00310033019178082,0,0.0757066574142012,7.12452491110043e-05,0.000233535287257185,0.0040112599,0.000398845583854862,0,0
"61","Dirac-Browser",2017-09-28 03:00:00,2017-09-28 03:10:00,5012581,0.000243227368518733,4294.9632,66227.171328,59.0531120300293,16.0630439122518,0.944850325584412,0,3.62919699303651e-05,1.30165555079778,0,0.104488307734331,3679610.93,0,0,0,0,0,4169819,782632,60130,0.910000026226044,0,0,52.3,0.0277404365658153,0,0,100,501258.1,25.4,0,16.8,161091.4,161761.6,8,178354.9,25.4,0,16.8,161091.4,161761.6,8,178354.9,0.00557264141338583,0,0.0708551980952381,7.09174078883168e-05,0.000231822625189167,0.003152523675,0.000401661926386659,0,0
"62","Dirac-Browser",2017-09-28 03:10:00,2017-09-28 03:20:00,5075645,0.000240993333959723,4294.9632,66217.6768,59.0522232055664,16.0094004948934,0.965533208847046,0,0.000128217416689343,1.26326313813527,0.00281108073437887,0.105669229725997,3678742.54333333,0,0,0,0,0,4223353,792730,59562,0.910000026226044,0,0,29,0.0284733017701149,0,0,100,507564.5,9.1,0,9.6,164289.9,163401,3.5,179851.4,9.1,0,9.6,164289.9,163401,3.5,179851.4,0.00297022802197802,0,0.0728765865625,7.13339391721585e-05,0.000233119607539122,0.00169666765714286,0.000399083107983035,0,0
"63","Dirac-Browser",2017-09-28 03:20:00,2017-09-28 03:30:00,5208359,0.00024179448542756,4294.9632,66192.891904,59.0511054992676,16.2738980611165,0.956803111235301,0,3.91032835371637e-05,1.31467731793722,0,0.104934622347355,3809652.20833333,0,0,0,0,0,4332710,814907,60742,0.910000026226044,0,0,42.3,0.0366788696010499,0,0.000806396026080383,100,520835.9,10.4,0,18.6,168006.6,169048.1,7.8,183744.4,10.4,0,18.6,168006.6,169048.1,7.8,183744.4,0.00274568742307692,0,0.0701472034516129,7.155847566048e-05,0.000235217303663277,0.0036643005,0.000396137456635957,0,0
"64","Dirac-Browser",2017-09-28 03:30:00,2017-09-28 03:40:00,5320330,0.00024275074092716,4294.9632,66175.500288,59.0501441955566,16.643864440918,0.979861072699229,0,3.33606253358691e-05,1.36116359631221,0,0.105777688324451,3749591.34,0,0,0,0,0,4427615,830917,61798,0.910000026226044,0,0,37.5,0.0259587780168067,0,0,100,532033,12.6,2.2,10.9,171664,171547.5,1.5,188794.3,12.6,2.2,10.9,171664,171547.5,1.5,188794.3,0.00303432053174603,0.44684017,0.0713583987155963,7.28348085387734e-05,0.000234057627974176,0.006026392,0.00039560602461568,0,0
"65","Dirac-Browser",2017-09-28 03:40:00,2017-09-28 03:50:00,5497123,0.000241523253258841,4294.9632,66235.068416,59.0491676330566,16.9687527338664,1.0009384950002,0,5.81432066004102e-05,1.31059443553289,0,0.106966146826744,3839003.76666667,0,0,0,0,0,4572154,859923,65046,0.910000026226044,0,0,40.8,0.0220903041760204,0,0,100,549712.3,19.4,0,11,177073.6,177882,5.2,194721.1,19.4,0,11,177073.6,177882,5.2,194721.1,0.00303156743298969,0,0.0738544971090909,7.21195086562875e-05,0.000234916447314512,0.00163103451923077,0.000397135910218769,0,0
"66","Dirac-Browser",2017-09-28 03:50:00,2017-09-28 04:00:00,5679232,0.000243115503926763,4294.9632,66231.93088,59.0485572814941,17.513018544515,0.986024880409241,0,5.02626079348071e-05,1.25462676684062,0,0.105515080690384,3901878.38666667,0,0,0,0,0,4723055,885097,71080,0.910000026226044,0,0,33,0.0374367098375796,0,0,100,567923.2,13.9,0,15.9,183358.4,183948.6,9.4,200577,13.9,0,15.9,183358.4,183948.6,9.4,200577,0.00331154436690647,0,0.0724532400880503,7.26655072104687e-05,0.000236800154189812,0.00449325842553191,0.000398588937745105,0,0
"67","Dirac-Browser",2017-09-28 04:00:00,2017-09-28 04:10:00,5860433,0.000239827566533736,4294.9632,66225.106944,59.0475044250488,18.1034372329712,1.01021685997645,0,4.98574469626571e-05,1.32695376873016,0,0.105511478086313,4010241.93333333,0,0,0,0,0,4894129,896482,69822,0.910000026226044,0,0,41.6,0.0268347892853333,0,0.000426589639366238,100,586043.3,21,0,10.8,189600.9,189559.6,8.5,206842.5,21,0,10.8,189600.9,189559.6,8.5,206842.5,0.00359275079047619,0,0.0739131698148148,7.25288448662427e-05,0.000233026700373392,0.00435245754117647,0.000395057351646784,0,0
"68","Dirac-Browser",2017-09-28 04:10:00,2017-09-28 04:20:00,6133226,0.000241591279598534,4294.9632,66215.989248,59.0464210510254,18.5043797810872,1.02455951770147,0,3.10147329097769e-05,1.26503765980403,3.57214283819e-05,0.105177033444246,4011391.74333333,0,0,0,0,0,5115386,941246,76594,0.910000026226044,0,0,29.8,0.0306567987718121,0,0,100,613322.6,15.4,0,12,199017,198815.4,6.8,215456,15.4,0,12,199017,198815.4,6.8,215456,0.00304584453246753,0,0.0742520533333333,7.26018447645176e-05,0.000236147793904295,0.00209520744117647,0.000398329098473006,0,0
"69","Dirac-Browser",2017-09-28 04:20:00,2017-09-28 04:30:00,6417034,0.000242035375460688,4294.9632,66195.7632,59.045337677002,19.4454229990641,1.03063400586446,0,4.97868861809062e-05,1.67487222353617,0,0.106755039592584,4302407.53,0,0,0,0,0,5353651,983024,80359,0.910000026226044,0,0,57.9,0.0324648174352442,0,0.0004051716104356,100,641703.4,15.6,0,18.5,207280.6,207957.1,4.4,226427.2,15.6,0,18.5,207280.6,207957.1,4.4,226427.2,0.00310158855128205,0,0.075554958172973,7.31979957082332e-05,0.000235197827316307,0.00718947563636364,0.0003963903435135,0,0
"70","Dirac-Browser",2017-09-28 04:30:00,2017-09-28 04:40:00,6707580,0.000239998835916232,4294.9632,66174.898176,59.0441551208496,19.787075360616,1.04922893444697,0,4.09510217044347e-05,1.5021777788798,0,0.105433235565821,4215215.56,0,0,0,0,0,5600862,1019755,86963,0.910000026226044,0,0,37,0.024384901879257,0,0.00040252967538218,100,670758,14,0,9.4,217760,217985.2,6.6,234982.8,14,0,9.4,217760,217985.2,6.6,234982.8,0.00298215661428571,0,0.0742428323404255,7.31031654082476e-05,0.000235011937010861,0.001470132,0.000396129989525616,0,0
"71","Dirac-Browser",2017-09-28 04:40:00,2017-09-28 04:50:00,7038730,0.000241660337431468,4294.9632,66238.226432,59.043025970459,20.5065742492676,1.06937262217204,0,4.14250365186793e-05,1.62014999389648,0,0.106527601182461,4392677.60666667,0,0,0,0,0,5886057,1055194,97479,0.910000026226044,0,0,41.3,0.022254191031477,0,0,100,703873,25,0,12.1,229487.6,227546.2,8.7,246793.4,25,0,12.1,229487.6,227546.2,8.7,246793.4,0.00296896942,0,0.0731011023140496,7.39058966488821e-05,0.000236935963542788,0.00352420210344828,0.000398043114450386,0,0
"72","Dirac-Browser",2017-09-28 04:50:00,2017-09-28 05:00:00,7390289,0.000241896425850464,4294.9632,66229.624832,59.0419235229492,21.2508181889852,1.08924609820048,0,3.81704281608108e-05,1.72944997946421,3.07870369094114e-05,0.10604655345281,4383802.39666667,0,0,0,0,0,6175319,1111628,103342,0.910000026226044,0,0,51.4,0.0263437991123853,0,0.000405938116899082,100,739028.9,12.3,0,14.5,239910.9,240375,9.6,258706.6,12.3,0,14.5,239910.9,240375,9.6,258706.6,0.00306894453658537,0,0.0715073549103448,7.42915557579918e-05,0.000239455095058138,0.00245968857291667,0.000395381715646219,0,0
